"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","units",,,9.26666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","units",,,9.43333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","units",,,9.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","units",,,10,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","units",,,10.2666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","units",,,10.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","units",,,10.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","units",,,11,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","units",,,11.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","units",,,11.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","units",,,12.0333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","units",,,12.3666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","units",,,12.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","units",,,12.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","units",,,12.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","units",,,12,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","units",,,11.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","units",,,11.8666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","units",,,12,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","units",,,12.1666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","units",,,12.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","units",,,12.3666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","units",,,12.4333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","units",,,12.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","units",,,12.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","units",,,12.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","units",,,12.3333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","units",,,12.1666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","units",,,12.0333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","units",,,12.0666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","units",,,12.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","units",,,12,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","units",,,11.9333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","units",,,11.5333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","units",,,11.1333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","units",,,10.6666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","units",,,10.2333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","units",,,9.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","units",,,9.26666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","units",,,8.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","units",,,8.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","units",,,8.73333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","units",,,8.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","units",,,8.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","units",,,8.76666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","units",,,8.63333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","units",,,8.6,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","units",,,8.56666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","units",,,8.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","units",,,8.43333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","units",,,8.36666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","units",,,8.83333333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","units",,,8.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","units",,,8.76666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","units",,,8.83333333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","units",,,8.93333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","units",,,8.63333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","units",,,8.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","units",,,8.93333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","units",,,9.06666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","units",,,9.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","units",,,8.93333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","units",,,8.86666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","units",,,8.36666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","units",,,8.43333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","units",,,8.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","units",,,8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","units",,,7.46666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","units",,,7.16666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","units",,,7.33333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","units",,,7.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","units",,,7.73333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","units",,,8.56666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","units",,,9.16666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","units",,,9.16666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","units",,,9.53333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","units",,,9.36666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","units",,,9.26666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","units",,,9.16666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","units",,,9.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","units",,,9.16666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","units",,,9.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","units",,,9.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","units",,,9.36666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","units",,,9.53333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","units",,,9.66666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","units",,,9.73333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","units",,,10.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","units",,,10.3666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","units",,,10.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","units",,,10.2666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","units",,,10.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","units",,,10.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","units",,,10.1333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","units",,,10.3333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","units",,,10.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","units",,,10.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","units",,,10.3666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","units",,,10.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","FRA","France","ST","Level, ratio or index","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","units",,,10.1333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","units",,,5.23333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","units",,,5.33333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","units",,,5.6,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","units",,,5.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","units",,,6.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","units",,,6.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","units",,,6.76666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","units",,,7.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","units",,,7.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","units",,,7.6,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","units",,,7.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","units",,,8.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","units",,,8.46666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","units",,,8.53333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","units",,,8.43333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","units",,,8.26666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","units",,,8.13333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","units",,,8.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","units",,,8.26666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","units",,,8.43333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","units",,,8.56666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","units",,,8.76666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","units",,,9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","units",,,9.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","units",,,9.53333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","units",,,9.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","units",,,9.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","units",,,9.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","units",,,9.66666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","units",,,9.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","units",,,9.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","units",,,9.06666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","units",,,8.83333333333334,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","units",,,8.63333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","units",,,8.46666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","units",,,8.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","units",,,8.13333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","units",,,8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","units",,,7.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","units",,,7.76666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","units",,,7.66666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","units",,,7.66666666666667,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","units",,,7.83333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","units",,,8.03333333333333,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","units",,,8.16666666666666,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","DEU","Germany","ST","Level, ratio or index","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","units",,,8.4,,
