"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","units",,,-0.637342713456272,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","units",,,-0.703486593931226,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","units",,,-0.0520987226995413,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","units",,,0.416975323181907,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","units",,,0.487899834323356,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","units",,,-0.333167332527041,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","units",,,-0.0725449042522472,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","units",,,-0.041488424035456,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","units",,,-0.0933948741132306,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","units",,,0.625795152968133,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","units",,,-0.196121717935913,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","units",,,-0.165477414253712,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","units",,,0.735520822508425,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","units",,,-0.0128502240683,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","units",,,0.0102860518008472,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","units",,,0.15426068670879,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","units",,,0.174547195261834,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","units",,,0.679092066146133,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","units",,,0.397071448475448,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","units",,,-0.0507036057870016,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","units",,,1.61323077429909,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","units",,,-1.95954360384397,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","units",,,0.855484666245073,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","units",,,0.191863069809673,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","units",,,-0.0201594919094544,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","units",,,0.141144897460298,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","units",,,0.0704646271970371,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","units",,,-0.0100632616636463,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","units",,,0.0100642744579196,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","units",,,0.668963457061184,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","units",,,0.179885263448129,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","units",,,-1.27681267723663,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","units",,,0.424372209942676,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","units",,,-0.153423219408838,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","units",,,0.705363666710533,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","units",,,-0.0100124097980238,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","units",,,0.790561398450263,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","units",,,0.3996135779977,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","units",,,-0.514237060497896,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","units",,,1.02384652625217,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","units",,,0.147597997567759,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","units",,,0.184202486707765,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","units",,,0.284405889825784,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","units",,,0.176021006763785,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","units",,,-0.204997003435127,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","units",,,0.0562614402793478,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","units",,,0.64521781005243,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","units",,,0.650804033638511,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","units",,,-0.414970653267268,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","units",,,0.32222753813721,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","units",,,-0.0579621925135071,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","units",,,0.647593570936767,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","units",,,0.96033673405671,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","units",,,0.35194957762342,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","units",,,0.123220375511361,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","units",,,0.643757619300962,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","units",,,0.263382814042459,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","units",,,-0.0782588341064092,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","units",,,1.92097980964635,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","units",,,-0.941529210237633,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","units",,,-0.125442656736947,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","units",,,1.61326923869705,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","units",,,0.381776060604917,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","units",,,0.724613868514152,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","units",,,0.552600759826057,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","units",,,0.244834879106018,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","units",,,0.326938902455526,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","units",,,1.03661738268852,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","units",,,2.14933201991994,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","units",,,-3.4802588322369,,
